Year,GP,Driver,Strategy,PitStops,Stint,Compound,StintLength,StintNumber
2019,Australian Grand Prix,KUB,HARD-MEDIUM-SOFT-SOFT,3,Stint 4,SOFT,11,4
2019,Australian Grand Prix,GIO,MEDIUM-SOFT,1,Stint 1,MEDIUM,27,1
2019,Australian Grand Prix,GIO,MEDIUM-SOFT,1,Stint 2,SOFT,30,2
2019,Bahrain Grand Prix,GAS,SOFT-SOFT-MEDIUM,2,Stint 1,SOFT,9,1
2019,Bahrain Grand Prix,GAS,SOFT-SOFT-MEDIUM,2,Stint 2,SOFT,30,2
2019,Bahrain Grand Prix,GAS,SOFT-SOFT-MEDIUM,2,Stint 3,MEDIUM,18,3
2019,Bahrain Grand Prix,PER,SOFT-MEDIUM-MEDIUM,2,Stint 1,SOFT,8,1
2019,Bahrain Grand Prix,PER,SOFT-MEDIUM-MEDIUM,2,Stint 2,MEDIUM,25,2
2019,Bahrain Grand Prix,PER,SOFT-MEDIUM-MEDIUM,2,Stint 3,MEDIUM,24,3
2019,Bahrain Grand Prix,LEC,SOFT-MEDIUM-MEDIUM,2,Stint 1,SOFT,13,1
2019,Bahrain Grand Prix,LEC,SOFT-MEDIUM-MEDIUM,2,Stint 2,MEDIUM,23,2
2019,Bahrain Grand Prix,LEC,SOFT-MEDIUM-MEDIUM,2,Stint 3,MEDIUM,21,3
2019,Bahrain Grand Prix,STR,SOFT-MEDIUM-MEDIUM,2,Stint 1,SOFT,1,1
2019,Bahrain Grand Prix,STR,SOFT-MEDIUM-MEDIUM,2,Stint 2,MEDIUM,22,2
2019,Bahrain Grand Prix,STR,SOFT-MEDIUM-MEDIUM,2,Stint 3,MEDIUM,33,3
2019,Bahrain Grand Prix,MAG,SOFT-MEDIUM-SOFT,2,Stint 1,SOFT,10,1
2019,Bahrain Grand Prix,MAG,SOFT-MEDIUM-SOFT,2,Stint 2,MEDIUM,28,2
2019,Bahrain Grand Prix,MAG,SOFT-MEDIUM-SOFT,2,Stint 3,SOFT,18,3
2019,Bahrain Grand Prix,ALB,SOFT-SOFT-MEDIUM,2,Stint 1,SOFT,9,1
2019,Bahrain Grand Prix,ALB,SOFT-SOFT-MEDIUM,2,Stint 2,SOFT,16,2
2019,Bahrain Grand Prix,ALB,SOFT-SOFT-MEDIUM,2,Stint 3,MEDIUM,32,3
2019,Bahrain Grand Prix,KVY,SOFT-MEDIUM-SOFT,2,Stint 1,SOFT,12,1
2019,Bahrain Grand Prix,KVY,SOFT-MEDIUM-SOFT,2,Stint 2,MEDIUM,26,2
2019,Bahrain Grand Prix,KVY,SOFT-MEDIUM-SOFT,2,Stint 3,SOFT,18,3
2019,Bahrain Grand Prix,HUL,SOFT-SOFT-MEDIUM,2,Stint 1,SOFT,12,1
2019,Bahrain Grand Prix,HUL,SOFT-SOFT-MEDIUM,2,Stint 2,SOFT,20,2
2019,Bahrain Grand Prix,HUL,SOFT-SOFT-MEDIUM,2,Stint 3,MEDIUM,22,3
2019,Bahrain Grand Prix,RIC,SOFT-MEDIUM,1,Stint 1,SOFT,24,1
2019,Bahrain Grand Prix,RIC,SOFT-MEDIUM,1,Stint 2,MEDIUM,30,2
2019,Bahrain Grand Prix,VER,SOFT-MEDIUM-MEDIUM,2,Stint 1,SOFT,11,1
2019,Bahrain Grand Prix,VER,SOFT-MEDIUM-MEDIUM,2,Stint 2,MEDIUM,21,2
2019,Bahrain Grand Prix,VER,SOFT-MEDIUM-MEDIUM,2,Stint 3,MEDIUM,25,3
2019,Bahrain Grand Prix,NOR,SOFT-MEDIUM-SOFT,2,Stint 1,SOFT,10,1
2019,Bahrain Grand Prix,NOR,SOFT-MEDIUM-SOFT,2,Stint 2,MEDIUM,24,2
2019,Bahrain Grand Prix,NOR,SOFT-MEDIUM-SOFT,2,Stint 3,SOFT,23,3
2019,Bahrain Grand Prix,HAM,SOFT-SOFT-MEDIUM,2,Stint 1,SOFT,13,1
2019,Bahrain Grand Prix,HAM,SOFT-SOFT-MEDIUM,2,Stint 2,SOFT,21,2
2019,Bahrain Grand Prix,HAM,SOFT-SOFT-MEDIUM,2,Stint 3,MEDIUM,23,3
2019,Bahrain Grand Prix,VET,SOFT-MEDIUM-MEDIUM-SOFT,3,Stint 1,SOFT,14,1
2019,Bahrain Grand Prix,VET,SOFT-MEDIUM-MEDIUM-SOFT,3,Stint 2,MEDIUM,21,2
2019,Bahrain Grand Prix,VET,SOFT-MEDIUM-MEDIUM-SOFT,3,Stint 3,MEDIUM,3,3
2019,Bahrain Grand Prix,VET,SOFT-MEDIUM-MEDIUM-SOFT,3,Stint 4,SOFT,19,4
2019,Bahrain Grand Prix,SAI,SOFT-MEDIUM-HARD-SOFT,3,Stint 1,SOFT,4,1
2019,Bahrain Grand Prix,SAI,SOFT-MEDIUM-HARD-SOFT,3,Stint 2,MEDIUM,20,2
2019,Bahrain Grand Prix,SAI,SOFT-MEDIUM-HARD-SOFT,3,Stint 3,HARD,16,3
2019,Bahrain Grand Prix,SAI,SOFT-MEDIUM-HARD-SOFT,3,Stint 4,SOFT,13,4
2019,Bahrain Grand Prix,RUS,SOFT-MEDIUM-MEDIUM,2,Stint 1,SOFT,12,1
2019,Bahrain Grand Prix,RUS,SOFT-MEDIUM-MEDIUM,2,Stint 2,MEDIUM,14,2
2019,Bahrain Grand Prix,RUS,SOFT-MEDIUM-MEDIUM,2,Stint 3,MEDIUM,30,3
2019,Bahrain Grand Prix,RAI,SOFT-MEDIUM-SOFT,2,Stint 1,SOFT,9,1
2019,Bahrain Grand Prix,RAI,SOFT-MEDIUM-SOFT,2,Stint 2,MEDIUM,24,2
2019,Bahrain Grand Prix,RAI,SOFT-MEDIUM-SOFT,2,Stint 3,SOFT,24,3
2019,Bahrain Grand Prix,BOT,SOFT-MEDIUM-SOFT,2,Stint 1,SOFT,12,1
2019,Bahrain Grand Prix,BOT,SOFT-MEDIUM-SOFT,2,Stint 2,MEDIUM,27,2
2019,Bahrain Grand Prix,BOT,SOFT-MEDIUM-SOFT,2,Stint 3,SOFT,18,3
2019,Bahrain Grand Prix,GRO,SOFT-MEDIUM,1,Stint 1,SOFT,1,1
2019,Bahrain Grand Prix,GRO,SOFT-MEDIUM,1,Stint 2,MEDIUM,15,2
2019,Bahrain Grand Prix,KUB,MEDIUM-SOFT-MEDIUM,2,Stint 1,MEDIUM,11,1
2019,Bahrain Grand Prix,KUB,MEDIUM-SOFT-MEDIUM,2,Stint 2,SOFT,16,2
2019,Bahrain Grand Prix,KUB,MEDIUM-SOFT-MEDIUM,2,Stint 3,MEDIUM,28,3
2019,Bahrain Grand Prix,GIO,SOFT-MEDIUM-SOFT,2,Stint 1,SOFT,16,1
2019,Bahrain Grand Prix,GIO,SOFT-MEDIUM-SOFT,2,Stint 2,MEDIUM,25,2
2019,Bahrain Grand Prix,GIO,SOFT-MEDIUM-SOFT,2,Stint 3,SOFT,16,3
2019,Chinese Grand Prix,HAM,MEDIUM-HARD-MEDIUM,2,Stint 1,MEDIUM,22,1
2019,Chinese Grand Prix,HAM,MEDIUM-HARD-MEDIUM,2,Stint 2,HARD,14,2
2019,Chinese Grand Prix,HAM,MEDIUM-HARD-MEDIUM,2,Stint 3,MEDIUM,20,3
2019,Chinese Grand Prix,BOT,MEDIUM-HARD-MEDIUM,2,Stint 1,MEDIUM,21,1
2019,Chinese Grand Prix,BOT,MEDIUM-HARD-MEDIUM,2,Stint 2,HARD,15,2
2019,Chinese Grand Prix,BOT,MEDIUM-HARD-MEDIUM,2,Stint 3,MEDIUM,20,3
2019,Chinese Grand Prix,VET,MEDIUM-HARD-MEDIUM,2,Stint 1,MEDIUM,18,1
2019,Chinese Grand Prix,VET,MEDIUM-HARD-MEDIUM,2,Stint 2,HARD,17,2
2019,Chinese Grand Prix,VET,MEDIUM-HARD-MEDIUM,2,Stint 3,MEDIUM,21,3
2019,Chinese Grand Prix,VER,MEDIUM-HARD-MEDIUM,2,Stint 1,MEDIUM,17,1
2019,Chinese Grand Prix,VER,MEDIUM-HARD-MEDIUM,2,Stint 2,HARD,17,2
2019,Chinese Grand Prix,VER,MEDIUM-HARD-MEDIUM,2,Stint 3,MEDIUM,22,3
2019,Chinese Grand Prix,LEC,MEDIUM-HARD-MEDIUM,2,Stint 1,MEDIUM,22,1
2019,Chinese Grand Prix,LEC,MEDIUM-HARD-MEDIUM,2,Stint 2,HARD,20,2
2019,Chinese Grand Prix,LEC,MEDIUM-HARD-MEDIUM,2,Stint 3,MEDIUM,14,3
2019,Chinese Grand Prix,GAS,SOFT-HARD-MEDIUM-SOFT,3,Stint 1,SOFT,19,1
2019,Chinese Grand Prix,GAS,SOFT-HARD-MEDIUM-SOFT,3,Stint 2,HARD,20,2
2019,Chinese Grand Prix,GAS,SOFT-HARD-MEDIUM-SOFT,3,Stint 3,MEDIUM,14,3
2019,Chinese Grand Prix,GAS,SOFT-HARD-MEDIUM-SOFT,3,Stint 4,SOFT,3,4
2019,Chinese Grand Prix,RIC,SOFT-HARD,1,Stint 1,SOFT,18,1
2019,Chinese Grand Prix,RIC,SOFT-HARD,1,Stint 2,HARD,37,2
2019,Chinese Grand Prix,PER,MEDIUM-HARD,1,Stint 1,MEDIUM,20,1
2019,Chinese Grand Prix,PER,MEDIUM-HARD,1,Stint 2,HARD,35,2
2019,Chinese Grand Prix,RAI,MEDIUM-HARD,1,Stint 1,MEDIUM,25,1
2019,Chinese Grand Prix,RAI,MEDIUM-HARD,1,Stint 2,HARD,30,2
2019,Chinese Grand Prix,ALB,SOFT-HARD,1,Stint 1,SOFT,19,1
2019,Chinese Grand Prix,ALB,SOFT-HARD,1,Stint 2,HARD,36,2
2019,Chinese Grand Prix,GRO,SOFT-HARD-MEDIUM,2,Stint 1,SOFT,8,1
2019,Chinese Grand Prix,GRO,SOFT-HARD-MEDIUM,2,Stint 2,HARD,27,2
2019,Chinese Grand Prix,GRO,SOFT-HARD-MEDIUM,2,Stint 3,MEDIUM,20,3
2019,Chinese Grand Prix,STR,MEDIUM-HARD-SOFT,2,Stint 1,MEDIUM,20,1
2019,Chinese Grand Prix,STR,MEDIUM-HARD-SOFT,2,Stint 2,HARD,24,2
2019,Chinese Grand Prix,STR,MEDIUM-HARD-SOFT,2,Stint 3,SOFT,11,3
2019,Chinese Grand Prix,MAG,SOFT-HARD-MEDIUM,2,Stint 1,SOFT,9,1
2019,Chinese Grand Prix,MAG,SOFT-HARD-MEDIUM,2,Stint 2,HARD,24,2
2019,Chinese Grand Prix,MAG,SOFT-HARD-MEDIUM,2,Stint 3,MEDIUM,22,3
2019,Chinese Grand Prix,SAI,MEDIUM-HARD-SOFT,2,Stint 1,MEDIUM,1,1
2019,Chinese Grand Prix,SAI,MEDIUM-HARD-SOFT,2,Stint 2,HARD,35,2
2019,Chinese Grand Prix,SAI,MEDIUM-HARD-SOFT,2,Stint 3,SOFT,19,3
2019,Chinese Grand Prix,GIO,SOFT-MEDIUM-MEDIUM,2,Stint 1,SOFT,7,1
2019,Chinese Grand Prix,GIO,SOFT-MEDIUM-MEDIUM,2,Stint 2,MEDIUM,23,2
2019,Chinese Grand Prix,GIO,SOFT-MEDIUM-MEDIUM,2,Stint 3,MEDIUM,25,3
2019,Chinese Grand Prix,RUS,MEDIUM-HARD-SOFT,2,Stint 1,MEDIUM,22,1
2019,Chinese Grand Prix,RUS,MEDIUM-HARD-SOFT,2,Stint 2,HARD,27,2
2019,Chinese Grand Prix,RUS,MEDIUM-HARD-SOFT,2,Stint 3,SOFT,5,3
2019,Chinese Grand Prix,KUB,MEDIUM-HARD,1,Stint 1,MEDIUM,26,1
2019,Chinese Grand Prix,KUB,MEDIUM-HARD,1,Stint 2,HARD,28,2
2019,Chinese Grand Prix,NOR,MEDIUM-HARD-MEDIUM-SOFT,3,Stint 1,MEDIUM,1,1
2019,Chinese Grand Prix,NOR,MEDIUM-HARD-MEDIUM-SOFT,3,Stint 2,HARD,16,2
2019,Chinese Grand Prix,NOR,MEDIUM-HARD-MEDIUM-SOFT,3,Stint 3,MEDIUM,17,3
2019,Chinese Grand Prix,NOR,MEDIUM-HARD-MEDIUM-SOFT,3,Stint 4,SOFT,16,4
2019,Chinese Grand Prix,KVY,MEDIUM-MEDIUM-HARD-SOFT,3,Stint 1,MEDIUM,7,1
2019,Chinese Grand Prix,KVY,MEDIUM-MEDIUM-HARD-SOFT,3,Stint 2,MEDIUM,18,2
2019,Chinese Grand Prix,KVY,MEDIUM-MEDIUM-HARD-SOFT,3,Stint 3,HARD,5,3
2019,Chinese Grand Prix,KVY,MEDIUM-MEDIUM-HARD-SOFT,3,Stint 4,SOFT,11,4
2019,Chinese Grand Prix,HUL,SOFT-HARD,1,Stint 1,SOFT,11,1
2019,Chinese Grand Prix,HUL,SOFT-HARD,1,Stint 2,HARD,5,2
2019,Azerbaijan Grand Prix,GAS,MEDIUM,0,Stint 1,MEDIUM,39,1
2019,Azerbaijan Grand Prix,PER,SOFT-MEDIUM,1,Stint 1,SOFT,10,1
2019,Azerbaijan Grand Prix,PER,SOFT-MEDIUM,1,Stint 2,MEDIUM,41,2
2019,Azerbaijan Grand Prix,LEC,MEDIUM-SOFT-SOFT,2,Stint 1,MEDIUM,34,1
2019,Azerbaijan Grand Prix,LEC,MEDIUM-SOFT-SOFT,2,Stint 2,SOFT,13,2
2019,Azerbaijan Grand Prix,LEC,MEDIUM-SOFT-SOFT,2,Stint 3,SOFT,4,3
2019,Azerbaijan Grand Prix,STR,SOFT-MEDIUM,1,Stint 1,SOFT,10,1
2019,Azerbaijan Grand Prix,STR,SOFT-MEDIUM,1,Stint 2,MEDIUM,41,2
2019,Azerbaijan Grand Prix,MAG,SOFT-MEDIUM-SOFT,2,Stint 1,SOFT,7,1
2019,Azerbaijan Grand Prix,MAG,SOFT-MEDIUM-SOFT,2,Stint 2,MEDIUM,32,2
2019,Azerbaijan Grand Prix,MAG,SOFT-MEDIUM-SOFT,2,Stint 3,SOFT,11,3
2019,Azerbaijan Grand Prix,ALB,SOFT-MEDIUM,1,Stint 1,SOFT,12,1
2019,Azerbaijan Grand Prix,ALB,SOFT-MEDIUM,1,Stint 2,MEDIUM,38,2
2019,Azerbaijan Grand Prix,KVY,SOFT-MEDIUM,1,Stint 1,SOFT,5,1
2019,Azerbaijan Grand Prix,KVY,SOFT-MEDIUM,1,Stint 2,MEDIUM,28,2
2019,Azerbaijan Grand Prix,HUL,SOFT-MEDIUM-SOFT,2,Stint 1,SOFT,8,1
2019,Azerbaijan Grand Prix,HUL,SOFT-MEDIUM-SOFT,2,Stint 2,MEDIUM,26,2
2019,Azerbaijan Grand Prix,HUL,SOFT-MEDIUM-SOFT,2,Stint 3,SOFT,16,3
2019,Azerbaijan Grand Prix,RIC,SOFT-MEDIUM,1,Stint 1,SOFT,10,1
2019,Azerbaijan Grand Prix,RIC,SOFT-MEDIUM,1,Stint 2,MEDIUM,21,2
2019,Azerbaijan Grand Prix,VER,SOFT-MEDIUM,1,Stint 1,SOFT,14,1
2019,Azerbaijan Grand Prix,VER,SOFT-MEDIUM,1,Stint 2,MEDIUM,37,2
2019,Azerbaijan Grand Prix,NOR,SOFT-MEDIUM-SOFT,2,Stint 1,SOFT,9,1
2019,Azerbaijan Grand Prix,NOR,SOFT-MEDIUM-SOFT,2,Stint 2,MEDIUM,30,2
2019,Azerbaijan Grand Prix,NOR,SOFT-MEDIUM-SOFT,2,Stint 3,SOFT,12,3
2019,Azerbaijan Grand Prix,HAM,SOFT-MEDIUM,1,Stint 1,SOFT,13,1
2019,Azerbaijan Grand Prix,HAM,SOFT-MEDIUM,1,Stint 2,MEDIUM,38,2
2019,Azerbaijan Grand Prix,VET,SOFT-MEDIUM,1,Stint 1,SOFT,11,1
2019,Azerbaijan Grand Prix,VET,SOFT-MEDIUM,1,Stint 2,MEDIUM,40,2
2019,Azerbaijan Grand Prix,SAI,SOFT-MEDIUM,1,Stint 1,SOFT,12,1
2019,Azerbaijan Grand Prix,SAI,SOFT-MEDIUM,1,Stint 2,MEDIUM,39,2
2019,Azerbaijan Grand Prix,RUS,MEDIUM-MEDIUM-SOFT,2,Stint 1,MEDIUM,25,1
2019,Azerbaijan Grand Prix,RUS,MEDIUM-MEDIUM-SOFT,2,Stint 2,MEDIUM,13,2
2019,Azerbaijan Grand Prix,RUS,MEDIUM-MEDIUM-SOFT,2,Stint 3,SOFT,11,3
2019,Azerbaijan Grand Prix,RAI,SOFT-MEDIUM,1,Stint 1,SOFT,6,1
2019,Azerbaijan Grand Prix,RAI,SOFT-MEDIUM,1,Stint 2,MEDIUM,44,2
2019,Azerbaijan Grand Prix,BOT,SOFT-MEDIUM,1,Stint 1,SOFT,12,1
2019,Azerbaijan Grand Prix,BOT,SOFT-MEDIUM,1,Stint 2,MEDIUM,39,2
2019,Azerbaijan Grand Prix,GRO,MEDIUM-SOFT,1,Stint 1,MEDIUM,34,1
2019,Azerbaijan Grand Prix,GRO,MEDIUM-SOFT,1,Stint 2,SOFT,4,2
2019,Azerbaijan Grand Prix,KUB,MEDIUM-MEDIUM-MEDIUM-SOFT,3,Stint 1,MEDIUM,14,1
2019,Azerbaijan Grand Prix,KUB,MEDIUM-MEDIUM-MEDIUM-SOFT,3,Stint 2,MEDIUM,9,2
2019,Azerbaijan Grand Prix,KUB,MEDIUM-MEDIUM-MEDIUM-SOFT,3,Stint 3,MEDIUM,19,3
2019,Azerbaijan Grand Prix,KUB,MEDIUM-MEDIUM-MEDIUM-SOFT,3,Stint 4,SOFT,7,4
2019,Azerbaijan Grand Prix,GIO,SOFT-MEDIUM,1,Stint 1,SOFT,7,1
2019,Azerbaijan Grand Prix,GIO,SOFT-MEDIUM,1,Stint 2,MEDIUM,43,2
2019,Spanish Grand Prix,GAS,SOFT-MEDIUM-SOFT,2,Stint 1,SOFT,22,1
2019,Spanish Grand Prix,GAS,SOFT-MEDIUM-SOFT,2,Stint 2,MEDIUM,24,2
2019,Spanish Grand Prix,GAS,SOFT-MEDIUM-SOFT,2,Stint 3,SOFT,20,3
2019,Spanish Grand Prix,PER,SOFT-MEDIUM-SOFT,2,Stint 1,SOFT,24,1
2019,Spanish Grand Prix,PER,SOFT-MEDIUM-SOFT,2,Stint 2,MEDIUM,21,2
2019,Spanish Grand Prix,PER,SOFT-MEDIUM-SOFT,2,Stint 3,SOFT,21,3
2019,Spanish Grand Prix,LEC,SOFT-HARD-MEDIUM,2,Stint 1,SOFT,25,1
2019,Spanish Grand Prix,LEC,SOFT-HARD-MEDIUM,2,Stint 2,HARD,21,2
2019,Spanish Grand Prix,LEC,SOFT-HARD-MEDIUM,2,Stint 3,MEDIUM,20,3
2019,Spanish Grand Prix,STR,MEDIUM-SOFT,1,Stint 1,MEDIUM,22,1
2019,Spanish Grand Prix,STR,MEDIUM-SOFT,1,Stint 2,SOFT,23,2
2019,Spanish Grand Prix,MAG,SOFT-MEDIUM-SOFT,2,Stint 1,SOFT,23,1
2019,Spanish Grand Prix,MAG,SOFT-MEDIUM-SOFT,2,Stint 2,MEDIUM,22,2
2019,Spanish Grand Prix,MAG,SOFT-MEDIUM-SOFT,2,Stint 3,SOFT,21,3
2019,Spanish Grand Prix,ALB,SOFT-MEDIUM-MEDIUM,2,Stint 1,SOFT,25,1
2019,Spanish Grand Prix,ALB,SOFT-MEDIUM-MEDIUM,2,Stint 2,MEDIUM,20,2
2019,Spanish Grand Prix,ALB,SOFT-MEDIUM-MEDIUM,2,Stint 3,MEDIUM,21,3
2019,Spanish Grand Prix,KVY,SOFT-MEDIUM-MEDIUM,2,Stint 1,SOFT,21,1
2019,Spanish Grand Prix,KVY,SOFT-MEDIUM-MEDIUM,2,Stint 2,MEDIUM,24,2
2019,Spanish Grand Prix,KVY,SOFT-MEDIUM-MEDIUM,2,Stint 3,MEDIUM,21,3
2019,Spanish Grand Prix,HUL,MEDIUM-SOFT,1,Stint 1,MEDIUM,35,1
2019,Spanish Grand Prix,HUL,MEDIUM-SOFT,1,Stint 2,SOFT,31,2
2019,Spanish Grand Prix,RIC,SOFT-HARD-MEDIUM,2,Stint 1,SOFT,24,1
2019,Spanish Grand Prix,RIC,SOFT-HARD-MEDIUM,2,Stint 2,HARD,21,2
2019,Spanish Grand Prix,RIC,SOFT-HARD-MEDIUM,2,Stint 3,MEDIUM,21,3
2019,Spanish Grand Prix,VER,SOFT-SOFT-MEDIUM,2,Stint 1,SOFT,20,1
2019,Spanish Grand Prix,VER,SOFT-SOFT-MEDIUM,2,Stint 2,SOFT,23,2
2019,Spanish Grand Prix,VER,SOFT-SOFT-MEDIUM,2,Stint 3,MEDIUM,23,3
2019,Spanish Grand Prix,NOR,SOFT-MEDIUM,1,Stint 1,SOFT,26,1
2019,Spanish Grand Prix,NOR,SOFT-MEDIUM,1,Stint 2,MEDIUM,19,2
2019,Spanish Grand Prix,HAM,SOFT-MEDIUM-SOFT,2,Stint 1,SOFT,27,1
2019,Spanish Grand Prix,HAM,SOFT-MEDIUM-SOFT,2,Stint 2,MEDIUM,19,2
2019,Spanish Grand Prix,HAM,SOFT-MEDIUM-SOFT,2,Stint 3,SOFT,20,3
2019,Spanish Grand Prix,VET,SOFT-MEDIUM-MEDIUM,2,Stint 1,SOFT,19,1
2019,Spanish Grand Prix,VET,SOFT-MEDIUM-MEDIUM,2,Stint 2,MEDIUM,21,2
2019,Spanish Grand Prix,VET,SOFT-MEDIUM-MEDIUM,2,Stint 3,MEDIUM,26,3
2019,Spanish Grand Prix,SAI,SOFT-MEDIUM-SOFT,2,Stint 1,SOFT,24,1
2019,Spanish Grand Prix,SAI,SOFT-MEDIUM-SOFT,2,Stint 2,MEDIUM,22,2
2019,Spanish Grand Prix,SAI,SOFT-MEDIUM-SOFT,2,Stint 3,SOFT,20,3
2019,Spanish Grand Prix,RUS,MEDIUM-SOFT-MEDIUM,2,Stint 1,MEDIUM,32,1
2019,Spanish Grand Prix,RUS,MEDIUM-SOFT-MEDIUM,2,Stint 2,SOFT,12,2
2019,Spanish Grand Prix,RUS,MEDIUM-SOFT-MEDIUM,2,Stint 3,MEDIUM,21,3
2019,Spanish Grand Prix,RAI,MEDIUM-HARD-SOFT,2,Stint 1,MEDIUM,28,1
2019,Spanish Grand Prix,RAI,MEDIUM-HARD-SOFT,2,Stint 2,HARD,17,2
2019,Spanish Grand Prix,RAI,MEDIUM-HARD-SOFT,2,Stint 3,SOFT,21,3
2019,Spanish Grand Prix,BOT,SOFT-MEDIUM-SOFT,2,Stint 1,SOFT,26,1
2019,Spanish Grand Prix,BOT,SOFT-MEDIUM-SOFT,2,Stint 2,MEDIUM,19,2
2019,Spanish Grand Prix,BOT,SOFT-MEDIUM-SOFT,2,Stint 3,SOFT,21,3
2019,Spanish Grand Prix,GRO,SOFT-MEDIUM-SOFT,2,Stint 1,SOFT,26,1
2019,Spanish Grand Prix,GRO,SOFT-MEDIUM-SOFT,2,Stint 2,MEDIUM,20,2
2019,Spanish Grand Prix,GRO,SOFT-MEDIUM-SOFT,2,Stint 3,SOFT,20,3
2019,Spanish Grand Prix,KUB,MEDIUM-SOFT-MEDIUM,2,Stint 1,MEDIUM,31,1
2019,Spanish Grand Prix,KUB,MEDIUM-SOFT-MEDIUM,2,Stint 2,SOFT,13,2
2019,Spanish Grand Prix,KUB,MEDIUM-SOFT-MEDIUM,2,Stint 3,MEDIUM,21,3
2019,Spanish Grand Prix,GIO,SOFT-HARD-SOFT,2,Stint 1,SOFT,6,1
2019,Spanish Grand Prix,GIO,SOFT-HARD-SOFT,2,Stint 2,HARD,35,2
2019,Spanish Grand Prix,GIO,SOFT-HARD-SOFT,2,Stint 3,SOFT,25,3
2019,Monaco Grand Prix,HAM,SOFT-MEDIUM,1,Stint 1,SOFT,11,1
2019,Monaco Grand Prix,HAM,SOFT-MEDIUM,1,Stint 2,MEDIUM,67,2
2019,Monaco Grand Prix,VET,SOFT-HARD,1,Stint 1,SOFT,11,1
2019,Monaco Grand Prix,VET,SOFT-HARD,1,Stint 2,HARD,67,2
2019,Monaco Grand Prix,BOT,SOFT-MEDIUM-HARD,2,Stint 1,SOFT,11,1
