Driver,Team,LapNumber,LapTime,Stint,Compound,TyreLife,Position,Year,GP,Laps,RacePercentage,GP_ci,Length,Abrasion,Traction,Braking,TrackEvo,Grip,Lateral,Downforce,TyreStress,LapTimePerKM
KUB,Williams,11.0,103.663,1.0,MEDIUM,11.0,13.0,2019,Bahrain Grand Prix,57,0.19298245614035087,,,,,,,,,,,
KUB,Williams,27.0,103.829,2.0,SOFT,16.0,16.0,2019,Bahrain Grand Prix,57,0.47368421052631576,,,,,,,,,,,
GIO,Alfa Romeo Racing,16.0,102.938,1.0,SOFT,16.0,10.0,2019,Bahrain Grand Prix,57,0.2807017543859649,,,,,,,,,,,
GIO,Alfa Romeo Racing,40.0,101.438,2.0,MEDIUM,24.0,12.0,2019,Bahrain Grand Prix,57,0.7017543859649122,,,,,,,,,,,
HAM,Mercedes,22.0,104.331,1.0,MEDIUM,25.0,1.0,2019,Chinese Grand Prix,56,0.39285714285714285,,,,,,,,,,,
HAM,Mercedes,36.0,101.694,2.0,HARD,14.0,1.0,2019,Chinese Grand Prix,56,0.6428571428571429,,,,,,,,,,,
BOT,Mercedes,21.0,103.863,1.0,MEDIUM,24.0,2.0,2019,Chinese Grand Prix,56,0.375,,,,,,,,,,,
BOT,Mercedes,36.0,101.47,2.0,HARD,15.0,2.0,2019,Chinese Grand Prix,56,0.6428571428571429,,,,,,,,,,,
VET,Ferrari,18.0,105.026,1.0,MEDIUM,21.0,4.0,2019,Chinese Grand Prix,56,0.32142857142857145,,,,,,,,,,,
VET,Ferrari,35.0,102.341,2.0,HARD,17.0,3.0,2019,Chinese Grand Prix,56,0.625,,,,,,,,,,,
VER,Red Bull Racing,17.0,104.082,1.0,MEDIUM,20.0,5.0,2019,Chinese Grand Prix,56,0.30357142857142855,,,,,,,,,,,
VER,Red Bull Racing,34.0,102.883,2.0,HARD,17.0,5.0,2019,Chinese Grand Prix,56,0.6071428571428571,,,,,,,,,,,
LEC,Ferrari,22.0,105.36,1.0,MEDIUM,25.0,2.0,2019,Chinese Grand Prix,56,0.39285714285714285,,,,,,,,,,,
LEC,Ferrari,42.0,102.844,2.0,HARD,20.0,4.0,2019,Chinese Grand Prix,56,0.75,,,,,,,,,,,
GAS,Red Bull Racing,19.0,104.356,1.0,SOFT,22.0,4.0,2019,Chinese Grand Prix,56,0.3392857142857143,,,,,,,,,,,
GAS,Red Bull Racing,39.0,103.236,2.0,HARD,20.0,6.0,2019,Chinese Grand Prix,56,0.6964285714285714,,,,,,,,,,,
GAS,Red Bull Racing,53.0,102.032,3.0,MEDIUM,14.0,6.0,2019,Chinese Grand Prix,56,0.9464285714285714,,,,,,,,,,,
RIC,Renault,18.0,105.141,1.0,SOFT,21.0,8.0,2019,Chinese Grand Prix,56,0.32142857142857145,,,,,,,,,,,
PER,Racing Point,20.0,105.308,1.0,MEDIUM,20.0,7.0,2019,Chinese Grand Prix,56,0.35714285714285715,,,,,,,,,,,
RAI,Alfa Romeo Racing,25.0,105.356,1.0,MEDIUM,25.0,7.0,2019,Chinese Grand Prix,56,0.44642857142857145,,,,,,,,,,,
ALB,Toro Rosso,19.0,105.813,1.0,SOFT,19.0,11.0,2019,Chinese Grand Prix,56,0.3392857142857143,,,,,,,,,,,
GRO,Haas F1 Team,8.0,105.814,1.0,SOFT,11.0,14.0,2019,Chinese Grand Prix,56,0.14285714285714285,,,,,,,,,,,
GRO,Haas F1 Team,35.0,105.2,2.0,HARD,27.0,12.0,2019,Chinese Grand Prix,56,0.625,,,,,,,,,,,
STR,Racing Point,20.0,106.051,1.0,MEDIUM,20.0,10.0,2019,Chinese Grand Prix,56,0.35714285714285715,,,,,,,,,,,
STR,Racing Point,44.0,105.046,2.0,HARD,24.0,11.0,2019,Chinese Grand Prix,56,0.7857142857142857,,,,,,,,,,,
MAG,Haas F1 Team,9.0,105.444,1.0,SOFT,12.0,13.0,2019,Chinese Grand Prix,56,0.16071428571428573,,,,,,,,,,,
MAG,Haas F1 Team,33.0,105.049,2.0,HARD,24.0,13.0,2019,Chinese Grand Prix,56,0.5892857142857143,,,,,,,,,,,
SAI,McLaren,1.0,131.9,1.0,MEDIUM,1.0,19.0,2019,Chinese Grand Prix,56,0.017857142857142856,,,,,,,,,,,
SAI,McLaren,36.0,105.356,2.0,HARD,35.0,14.0,2019,Chinese Grand Prix,56,0.6428571428571429,,,,,,,,,,,
GIO,Alfa Romeo Racing,7.0,106.701,1.0,SOFT,7.0,17.0,2019,Chinese Grand Prix,56,0.125,,,,,,,,,,,
GIO,Alfa Romeo Racing,30.0,106.572,2.0,MEDIUM,23.0,15.0,2019,Chinese Grand Prix,56,0.5357142857142857,,,,,,,,,,,
RUS,Williams,22.0,107.467,1.0,MEDIUM,22.0,17.0,2019,Chinese Grand Prix,56,0.39285714285714285,,,,,,,,,,,
RUS,Williams,49.0,107.069,2.0,HARD,27.0,16.0,2019,Chinese Grand Prix,56,0.875,,,,,,,,,,,
KUB,Williams,26.0,108.0,1.0,MEDIUM,26.0,17.0,2019,Chinese Grand Prix,56,0.4642857142857143,,,,,,,,,,,
NOR,McLaren,1.0,138.254,1.0,MEDIUM,1.0,20.0,2019,Chinese Grand Prix,56,0.017857142857142856,,,,,,,,,,,
NOR,McLaren,17.0,107.516,2.0,HARD,16.0,19.0,2019,Chinese Grand Prix,56,0.30357142857142855,,,,,,,,,,,
NOR,McLaren,34.0,104.551,3.0,MEDIUM,18.0,18.0,2019,Chinese Grand Prix,56,0.6071428571428571,,,,,,,,,,,
NOR,McLaren,50.0,105.912,4.0,SOFT,16.0,16.0,2019,Chinese Grand Prix,56,0.8928571428571429,,,,,,,,,,,
KVY,Toro Rosso,7.0,106.599,1.0,MEDIUM,7.0,16.0,2019,Chinese Grand Prix,56,0.125,,,,,,,,,,,
KVY,Toro Rosso,25.0,105.954,2.0,MEDIUM,25.0,14.0,2019,Chinese Grand Prix,56,0.44642857142857145,,,,,,,,,,,
KVY,Toro Rosso,30.0,102.94,3.0,HARD,5.0,16.0,2019,Chinese Grand Prix,56,0.5357142857142857,,,,,,,,,,,
KVY,Toro Rosso,41.0,107.185,4.0,SOFT,11.0,17.0,2019,Chinese Grand Prix,56,0.7321428571428571,,,,,,,,,,,
HUL,Renault,11.0,105.975,1.0,SOFT,14.0,10.0,2019,Chinese Grand Prix,56,0.19642857142857142,,,,,,,,,,,
HUL,Renault,16.0,109.543,2.0,HARD,5.0,18.0,2019,Chinese Grand Prix,56,0.2857142857142857,,,,,,,,,,,
PER,Racing Point,10.0,116.409,1.0,SOFT,13.0,7.0,2019,Azerbaijan Grand Prix,51,0.19607843137254902,,,,,,,,,,,
LEC,Ferrari,34.0,112.992,1.0,MEDIUM,34.0,5.0,2019,Azerbaijan Grand Prix,51,0.6666666666666666,,,,,,,,,,,
LEC,Ferrari,47.0,111.013,2.0,SOFT,13.0,5.0,2019,Azerbaijan Grand Prix,51,0.9215686274509803,,,,,,,,,,,
STR,Racing Point,10.0,120.694,1.0,SOFT,10.0,11.0,2019,Azerbaijan Grand Prix,51,0.19607843137254902,,,,,,,,,,,
MAG,Haas F1 Team,7.0,118.041,1.0,SOFT,10.0,15.0,2019,Azerbaijan Grand Prix,51,0.13725490196078433,,,,,,,,,,,
MAG,Haas F1 Team,39.0,149.173,2.0,MEDIUM,32.0,13.0,2019,Azerbaijan Grand Prix,51,0.7647058823529411,,,,,,,,,,,
ALB,Toro Rosso,12.0,119.673,1.0,SOFT,12.0,13.0,2019,Azerbaijan Grand Prix,51,0.23529411764705882,,,,,,,,,,,
KVY,Toro Rosso,5.0,122.152,1.0,SOFT,10.0,19.0,2019,Azerbaijan Grand Prix,51,0.09803921568627451,,,,,,,,,,,
KVY,Toro Rosso,33.0,122.484,2.0,MEDIUM,28.0,17.0,2019,Azerbaijan Grand Prix,51,0.6470588235294118,,,,,,,,,,,
HUL,Renault,8.0,118.025,1.0,SOFT,8.0,15.0,2019,Azerbaijan Grand Prix,51,0.1568627450980392,,,,,,,,,,,
HUL,Renault,34.0,112.947,2.0,MEDIUM,26.0,15.0,2019,Azerbaijan Grand Prix,51,0.6666666666666666,,,,,,,,,,,
RIC,Renault,10.0,120.178,1.0,SOFT,10.0,12.0,2019,Azerbaijan Grand Prix,51,0.19607843137254902,,,,,,,,,,,
VER,Red Bull Racing,14.0,113.703,1.0,SOFT,18.0,2.0,2019,Azerbaijan Grand Prix,51,0.27450980392156865,,,,,,,,,,,
NOR,McLaren,9.0,118.47,1.0,SOFT,14.0,8.0,2019,Azerbaijan Grand Prix,51,0.17647058823529413,,,,,,,,,,,
NOR,McLaren,39.0,133.917,2.0,MEDIUM,30.0,8.0,2019,Azerbaijan Grand Prix,51,0.7647058823529411,,,,,,,,,,,
HAM,Mercedes,13.0,114.551,1.0,SOFT,17.0,2.0,2019,Azerbaijan Grand Prix,51,0.2549019607843137,,,,,,,,,,,
VET,Ferrari,11.0,114.804,1.0,SOFT,16.0,5.0,2019,Azerbaijan Grand Prix,51,0.21568627450980393,,,,,,,,,,,
SAI,McLaren,12.0,117.158,1.0,SOFT,12.0,7.0,2019,Azerbaijan Grand Prix,51,0.23529411764705882,,,,,,,,,,,
RUS,Williams,25.0,115.683,1.0,MEDIUM,25.0,19.0,2019,Azerbaijan Grand Prix,51,0.49019607843137253,,,,,,,,,,,
RUS,Williams,38.0,132.352,2.0,MEDIUM,13.0,17.0,2019,Azerbaijan Grand Prix,51,0.7450980392156863,,,,,,,,,,,
RAI,Alfa Romeo Racing,6.0,121.67,1.0,SOFT,9.0,19.0,2019,Azerbaijan Grand Prix,51,0.11764705882352941,,,,,,,,,,,
BOT,Mercedes,12.0,114.857,1.0,SOFT,15.0,2.0,2019,Azerbaijan Grand Prix,51,0.23529411764705882,,,,,,,,,,,
GRO,Haas F1 Team,34.0,113.601,1.0,MEDIUM,34.0,16.0,2019,Azerbaijan Grand Prix,51,0.6666666666666666,,,,,,,,,,,
GRO,Haas F1 Team,38.0,142.127,2.0,SOFT,9.0,16.0,2019,Azerbaijan Grand Prix,51,0.7450980392156863,,,,,,,,,,,
KUB,Williams,14.0,116.777,1.0,MEDIUM,14.0,18.0,2019,Azerbaijan Grand Prix,51,0.27450980392156865,,,,,,,,,,,
KUB,Williams,23.0,114.983,2.0,MEDIUM,23.0,20.0,2019,Azerbaijan Grand Prix,51,0.45098039215686275,,,,,,,,,,,
KUB,Williams,42.0,115.231,3.0,MEDIUM,19.0,16.0,2019,Azerbaijan Grand Prix,51,0.8235294117647058,,,,,,,,,,,
GIO,Alfa Romeo Racing,7.0,120.316,1.0,SOFT,10.0,18.0,2019,Azerbaijan Grand Prix,51,0.13725490196078433,,,,,,,,,,,
GAS,Red Bull Racing,22.0,87.921,1.0,SOFT,25.0,4.0,2019,Spanish Grand Prix,66,0.3333333333333333,,,,,,,,,,,
GAS,Red Bull Racing,46.0,121.274,2.0,MEDIUM,24.0,6.0,2019,Spanish Grand Prix,66,0.696969696969697,,,,,,,,,,,
PER,Racing Point,24.0,89.2,1.0,SOFT,24.0,12.0,2019,Spanish Grand Prix,66,0.36363636363636365,,,,,,,,,,,
PER,Racing Point,45.0,103.422,2.0,MEDIUM,21.0,13.0,2019,Spanish Grand Prix,66,0.6818181818181818,,,,,,,,,,,
LEC,Ferrari,25.0,86.802,1.0,SOFT,28.0,3.0,2019,Spanish Grand Prix,66,0.3787878787878788,,,,,,,,,,,
LEC,Ferrari,46.0,112.276,2.0,HARD,21.0,3.0,2019,Spanish Grand Prix,66,0.696969696969697,,,,,,,,,,,
STR,Racing Point,22.0,87.999,1.0,MEDIUM,22.0,15.0,2019,Spanish Grand Prix,66,0.3333333333333333,,,,,,,,,,,
MAG,Haas F1 Team,23.0,88.009,1.0,SOFT,26.0,7.0,2019,Spanish Grand Prix,66,0.3484848484848485,,,,,,,,,,,
MAG,Haas F1 Team,45.0,91.081,2.0,MEDIUM,22.0,9.0,2019,Spanish Grand Prix,66,0.6818181818181818,,,,,,,,,,,
ALB,Toro Rosso,25.0,87.702,1.0,SOFT,25.0,8.0,2019,Spanish Grand Prix,66,0.3787878787878788,,,,,,,,,,,
ALB,Toro Rosso,45.0,92.128,2.0,MEDIUM,20.0,10.0,2019,Spanish Grand Prix,66,0.6818181818181818,,,,,,,,,,,
KVY,Toro Rosso,21.0,87.854,1.0,SOFT,24.0,10.0,2019,Spanish Grand Prix,66,0.3181818181818182,,,,,,,,,,,
KVY,Toro Rosso,45.0,90.505,2.0,MEDIUM,24.0,8.0,2019,Spanish Grand Prix,66,0.6818181818181818,,,,,,,,,,,
HUL,Renault,35.0,87.439,1.0,MEDIUM,35.0,11.0,2019,Spanish Grand Prix,66,0.5303030303030303,,,,,,,,,,,
RIC,Renault,24.0,86.875,1.0,SOFT,27.0,9.0,2019,Spanish Grand Prix,66,0.36363636363636365,,,,,,,,,,,
RIC,Renault,45.0,102.169,2.0,HARD,21.0,12.0,2019,Spanish Grand Prix,66,0.6818181818181818,,,,,,,,,,,
VER,Red Bull Racing,20.0,86.931,1.0,SOFT,23.0,4.0,2019,Spanish Grand Prix,66,0.30303030303030304,,,,,,,,,,,
VER,Red Bull Racing,43.0,85.237,2.0,SOFT,23.0,3.0,2019,Spanish Grand Prix,66,0.6515151515151515,,,,,,,,,,,
NOR,McLaren,26.0,88.923,1.0,SOFT,26.0,11.0,2019,Spanish Grand Prix,66,0.3939393939393939,,,,,,,,,,,
HAM,Mercedes,27.0,86.194,1.0,SOFT,30.0,1.0,2019,Spanish Grand Prix,66,0.4090909090909091,,,,,,,,,,,
HAM,Mercedes,46.0,93.804,2.0,MEDIUM,19.0,1.0,2019,Spanish Grand Prix,66,0.696969696969697,,,,,,,,,,,
VET,Ferrari,19.0,87.181,1.0,SOFT,22.0,6.0,2019,Spanish Grand Prix,66,0.2878787878787879,,,,,,,,,,,
VET,Ferrari,40.0,85.804,2.0,MEDIUM,21.0,4.0,2019,Spanish Grand Prix,66,0.6060606060606061,,,,,,,,,,,
SAI,McLaren,24.0,89.857,1.0,SOFT,24.0,10.0,2019,Spanish Grand Prix,66,0.36363636363636365,,,,,,,,,,,
SAI,McLaren,46.0,121.382,2.0,MEDIUM,22.0,10.0,2019,Spanish Grand Prix,66,0.696969696969697,,,,,,,,,,,
RUS,Williams,32.0,90.685,1.0,MEDIUM,32.0,19.0,2019,Spanish Grand Prix,66,0.48484848484848486,,,,,,,,,,,
RUS,Williams,44.0,112.042,2.0,SOFT,12.0,19.0,2019,Spanish Grand Prix,66,0.6666666666666666,,,,,,,,,,,
RAI,Alfa Romeo Racing,28.0,89.118,1.0,MEDIUM,28.0,13.0,2019,Spanish Grand Prix,66,0.42424242424242425,,,,,,,,,,,
RAI,Alfa Romeo Racing,45.0,115.481,2.0,HARD,17.0,15.0,2019,Spanish Grand Prix,66,0.6818181818181818,,,,,,,,,,,
BOT,Mercedes,26.0,87.529,1.0,SOFT,29.0,2.0,2019,Spanish Grand Prix,66,0.3939393939393939,,,,,,,,,,,
BOT,Mercedes,45.0,84.69,2.0,MEDIUM,19.0,2.0,2019,Spanish Grand Prix,66,0.6818181818181818,,,,,,,,,,,
GRO,Haas F1 Team,26.0,87.596,1.0,SOFT,29.0,6.0,2019,Spanish Grand Prix,66,0.3939393939393939,,,,,,,,,,,
GRO,Haas F1 Team,46.0,124.674,2.0,MEDIUM,20.0,7.0,2019,Spanish Grand Prix,66,0.696969696969697,,,,,,,,,,,
KUB,Williams,31.0,90.896,1.0,MEDIUM,31.0,20.0,2019,Spanish Grand Prix,66,0.4696969696969697,,,,,,,,,,,
KUB,Williams,44.0,121.716,2.0,SOFT,13.0,20.0,2019,Spanish Grand Prix,66,0.6666666666666666,,,,,,,,,,,
GIO,Alfa Romeo Racing,6.0,90.587,1.0,SOFT,6.0,18.0,2019,Spanish Grand Prix,66,0.09090909090909091,,,,,,,,,,,
GIO,Alfa Romeo Racing,41.0,91.113,2.0,HARD,35.0,18.0,2019,Spanish Grand Prix,66,0.6212121212121212,,,,,,,,,,,
HAM,Mercedes,11.0,109.838,1.0,SOFT,16.0,1.0,2019,Monaco Grand Prix,78,0.14102564102564102,,,,,,,,,,,
VET,Ferrari,11.0,114.374,1.0,SOFT,14.0,4.0,2019,Monaco Grand Prix,78,0.14102564102564102,,,,,,,,,,,
BOT,Mercedes,11.0,117.137,1.0,SOFT,16.0,3.0,2019,Monaco Grand Prix,78,0.14102564102564102,,,,,,,,,,,
BOT,Mercedes,12.0,126.558,2.0,MEDIUM,1.0,4.0,2019,Monaco Grand Prix,78,0.15384615384615385,,,,,,,,,,,
VER,Red Bull Racing,11.0,115.101,1.0,SOFT,14.0,2.0,2019,Monaco Grand Prix,78,0.14102564102564102,,,,,,,,,,,
GAS,Red Bull Racing,27.0,94.305,1.0,SOFT,31.0,9.0,2019,Monaco Grand Prix,78,0.34615384615384615,,,,,,,,,,,
GAS,Red Bull Racing,62.0,93.363,2.0,MEDIUM,35.0,5.0,2019,Monaco Grand Prix,78,0.7948717948717948,,,,,,,,,,,
SAI,McLaren,30.0,94.373,1.0,SOFT,35.0,8.0,2019,Monaco Grand Prix,78,0.38461538461538464,,,,,,,,,,,
KVY,Toro Rosso,32.0,93.115,1.0,SOFT,37.0,7.0,2019,Monaco Grand Prix,78,0.41025641025641024,,,,,,,,,,,
ALB,Toro Rosso,40.0,96.341,1.0,SOFT,45.0,9.0,2019,Monaco Grand Prix,78,0.5128205128205128,,,,,,,,,,,
RIC,Renault,11.0,125.595,1.0,SOFT,16.0,12.0,2019,Monaco Grand Prix,78,0.14102564102564102,,,,,,,,,,,
GRO,Haas F1 Team,50.0,95.08,1.0,SOFT,50.0,9.0,2019,Monaco Grand Prix,78,0.6410256410256411,,,,,,,,,,,
NOR,McLaren,47.0,96.145,1.0,MEDIUM,47.0,10.0,2019,Monaco Grand Prix,78,0.6025641025641025,,,,,,,,,,,
PER,Racing Point,11.0,123.212,1.0,MEDIUM,11.0,17.0,2019,Monaco Grand Prix,78,0.14102564102564102,,,,,,,,,,,
HUL,Renault,9.0,107.635,1.0,MEDIUM,9.0,19.0,2019,Monaco Grand Prix,78,0.11538461538461539,,,,,,,,,,,
MAG,Haas F1 Team,11.0,125.58,1.0,SOFT,16.0,14.0,2019,Monaco Grand Prix,78,0.14102564102564102,,,,,,,,,,,
RUS,Williams,10.0,110.285,1.0,MEDIUM,10.0,19.0,2019,Monaco Grand Prix,78,0.1282051282051282,,,,,,,,,,,
STR,Racing Point,39.0,96.398,1.0,MEDIUM,39.0,18.0,2019,Monaco Grand Prix,78,0.5,,,,,,,,,,,
RAI,Alfa Romeo Racing,46.0,100.956,1.0,SOFT,46.0,17.0,2019,Monaco Grand Prix,78,0.5897435897435898,,,,,,,,,,,
KUB,Williams,21.0,97.659,1.0,MEDIUM,21.0,19.0,2019,Monaco Grand Prix,78,0.2692307692307692,,,,,,,,,,,
